L_mm,r_abs,contrast_dB,contrast_linear,n_mode,S_mid
16.7990,0.6601,13.7692,23.8189,17,0.659891
16.9196,0.6601,13.7693,23.8191,17,0.659892
17.0402,0.6601,13.7693,23.8193,17,0.659893
17.1608,0.6601,13.7693,23.8195,17,0.659894
17.2814,0.6601,13.7694,23.8196,17,0.659895
17.4020,0.6601,13.7694,23.8198,17,0.659896
17.5226,0.6601,13.7688,23.8169,18,0.659879
17.6432,0.6601,13.7689,23.8171,18,0.659880
17.7638,0.6601,13.7689,23.8173,18,0.659881
17.8844,0.6601,13.7690,23.8175,18,0.659882
18.0050,0.6601,13.7690,23.8177,18,0.659883
18.1256,0.6601,13.7690,23.8178,18,0.659884
18.2462,0.6601,13.7691,23.8180,18,0.659885
18.3668,0.6601,13.7691,23.8182,18,0.659887
18.4874,0.6601,13.7691,23.8184,18,0.659888
18.6080,0.6601,13.7686,23.8155,19,0.659870
18.7286,0.6601,13.7686,23.8157,19,0.659871
18.8492,0.6601,13.7687,23.8158,19,0.659873
18.9698,0.6601,13.7687,23.8160,19,0.659874
19.0905,0.6601,13.7687,23.8162,19,0.659875
19.2111,0.6601,13.7688,23.8164,19,0.659876
19.3317,0.6601,13.7688,23.8166,19,0.659877
19.4523,0.6601,13.7688,23.8168,19,0.659878
19.5729,0.6601,13.7683,23.8138,20,0.659861
19.6935,0.6601,13.7683,23.8140,20,0.659862
19.8141,0.6601,13.7684,23.8142,20,0.659863
19.9347,0.6601,13.7684,23.8144,20,0.659864
20.0553,0.6601,13.7684,23.8146,20,0.659865
20.1759,0.6601,13.7685,23.8148,20,0.659866
20.2965,0.6601,13.7685,23.8150,20,0.659867
20.4171,0.6601,13.7685,23.8152,20,0.659868
20.5377,0.6601,13.7680,23.8122,21,0.659851
20.6583,0.6601,13.7680,23.8124,21,0.659852
20.7789,0.6601,13.7681,23.8126,21,0.659853
20.8995,0.6601,13.7681,23.8128,21,0.659854
21.0201,0.6601,13.7681,23.8130,21,0.659856
21.1407,0.6601,13.7682,23.8132,21,0.659857
21.2613,0.6601,13.7682,23.8134,21,0.659858
21.3819,0.6601,13.7682,23.8135,21,0.659859
21.5025,0.6601,13.7677,23.8106,22,0.659841
21.6231,0.6601,13.7677,23.8108,22,0.659843
21.7437,0.6601,13.7678,23.8110,22,0.659844
21.8643,0.6601,13.7678,23.8112,22,0.659845
21.9849,0.6601,13.7678,23.8114,22,0.659846
22.1055,0.6601,13.7679,23.8116,22,0.659847
22.2261,0.6601,13.7679,23.8117,22,0.659848
22.3467,0.6601,13.7679,23.8119,22,0.659849
22.4673,0.6601,13.7680,23.8121,22,0.659850
22.5879,0.6601,13.7674,23.8092,23,0.659833
22.7085,0.6601,13.7675,23.8094,23,0.659834
22.8291,0.6601,13.7675,23.8096,23,0.659835
22.9497,0.6601,13.7675,23.8097,23,0.659836
23.0704,0.6601,13.7676,23.8099,23,0.659837
23.1910,0.6601,13.7676,23.8101,23,0.659839
23.3116,0.6601,13.7676,23.8103,23,0.659840
23.4322,0.6601,13.7677,23.8105,23,0.659841
23.5528,0.6601,13.7671,23.8075,24,0.659823
23.6734,0.6601,13.7672,23.8077,24,0.659824
23.7940,0.6601,13.7672,23.8079,24,0.659826
23.9146,0.6601,13.7673,23.8081,24,0.659827
24.0352,0.6601,13.7673,23.8083,24,0.659828
24.1558,0.6601,13.7673,23.8085,24,0.659829
24.2764,0.6601,13.7674,23.8087,24,0.659830
24.3970,0.6601,13.7674,23.8089,24,0.659831
24.5176,0.6601,13.7668,23.8059,25,0.659814
24.6382,0.6601,13.7669,23.8061,25,0.659815
24.7588,0.6601,13.7669,23.8063,25,0.659816
24.8794,0.6601,13.7670,23.8065,25,0.659817
25.0000,0.6601,13.7670,23.8067,25,0.659818
1.0000,0.6625,13.8499,24.2653,1,0.662503
1.1206,0.6625,13.8499,24.2655,1,0.662504
1.2412,0.6625,13.8499,24.2656,1,0.662505
1.3618,0.6625,13.8499,24.2657,1,0.662506
1.4824,0.6625,13.8500,24.2658,1,0.662506
1.6030,0.6625,13.8494,24.2629,2,0.662489
1.7236,0.6625,13.8495,24.2632,2,0.662491
1.8442,0.6625,13.8495,24.2634,2,0.662492
1.9648,0.6625,13.8496,24.2636,2,0.662494
2.0854,0.6625,13.8496,24.2638,2,0.662495
2.2060,0.6625,13.8496,24.2640,2,0.662496
2.3266,0.6625,13.8497,24.2641,2,0.662497
2.4472,0.6625,13.8497,24.2643,2,0.662497
2.5678,0.6625,13.8491,24.2613,3,0.662480
2.6884,0.6625,13.8492,24.2615,3,0.662481
2.8090,0.6625,13.8492,24.2618,3,0.662483
2.9296,0.6625,13.8493,24.2620,3,0.662484
3.0503,0.6625,13.8493,24.2622,3,0.662485
3.1709,0.6625,13.8493,24.2623,3,0.662486
3.2915,0.6625,13.8494,24.2625,3,0.662487
3.4121,0.6625,13.8494,24.2627,3,0.662488
3.5327,0.6625,13.8488,24.2596,4,0.662470
3.6533,0.6625,13.8489,24.2599,4,0.662472
3.7739,0.6625,13.8489,24.2601,4,0.662473
3.8945,0.6625,13.8490,24.2603,4,0.662474
4.0151,0.6625,13.8490,24.2605,4,0.662475
4.1357,0.6625,13.8490,24.2607,4,0.662477
4.2563,0.6625,13.8491,24.2609,4,0.662478
4.3769,0.6625,13.8491,24.2610,4,0.662479
4.4975,0.6625,13.8491,24.2612,4,0.662479
4.6181,0.6625,13.8486,24.2582,5,0.662462
4.7387,0.6625,13.8486,24.2584,5,0.662463
4.8593,0.6625,13.8487,24.2586,5,0.662465
4.9799,0.6625,13.8487,24.2588,5,0.662466
5.1005,0.6625,13.8487,24.2590,5,0.662467
5.2211,0.6625,13.8488,24.2592,5,0.662468
5.3417,0.6625,13.8488,24.2594,5,0.662469
5.4623,0.6625,13.8488,24.2595,5,0.662470
5.5829,0.6625,13.8483,24.2565,6,0.662452
5.7035,0.6625,13.8483,24.2567,6,0.662454
5.8241,0.6625,13.8484,24.2570,6,0.662455
5.9447,0.6625,13.8484,24.2572,6,0.662456
6.0653,0.6625,13.8484,24.2574,6,0.662457
6.1859,0.6625,13.8485,24.2575,6,0.662458
6.3065,0.6625,13.8485,24.2577,6,0.662459
6.4271,0.6625,13.8485,24.2579,6,0.662460
6.5477,0.6625,13.8480,24.2549,7,0.662443
6.6683,0.6625,13.8480,24.2551,7,0.662444
6.7889,0.6625,13.8481,24.2553,7,0.662445
6.9095,0.6625,13.8481,24.2555,7,0.662446
7.0302,0.6625,13.8481,24.2557,7,0.662448
7.1508,0.6625,13.8482,24.2559,7,0.662449
7.2714,0.6625,13.8482,24.2561,7,0.662450
7.3920,0.6625,13.8482,24.2562,7,0.662451
7.5126,0.6625,13.8477,24.2532,8,0.662433
7.6332,0.6625,13.8477,24.2534,8,0.662434
7.7538,0.6625,13.8478,24.2536,8,0.662436
7.8744,0.6625,13.8478,24.2538,8,0.662437
7.9950,0.6625,13.8478,24.2540,8,0.662438
8.1156,0.6625,13.8479,24.2542,8,0.662439
8.2362,0.6625,13.8479,24.2544,8,0.662440
8.3568,0.6625,13.8479,24.2546,8,0.662441
8.4774,0.6625,13.8480,24.2548,8,0.662442
8.5980,0.6625,13.8474,24.2517,9,0.662425
8.7186,0.6625,13.8475,24.2520,9,0.662426
8.8392,0.6625,13.8475,24.2522,9,0.662427
8.9598,0.6625,13.8475,24.2524,9,0.662428
9.0804,0.6625,13.8476,24.2525,9,0.662429
9.2010,0.6625,13.8476,24.2527,9,0.662431
9.3216,0.6625,13.8476,24.2529,9,0.662432
9.4422,0.6625,13.8477,24.2531,9,0.662433
9.5628,0.6625,13.8471,24.2501,10,0.662415
9.6834,0.6625,13.8472,24.2503,10,0.662416
9.8040,0.6625,13.8472,24.2505,10,0.662418
9.9246,0.6625,13.8472,24.2507,10,0.662419
10.0452,0.6625,13.8473,24.2509,10,0.662420
10.1658,0.6625,13.8473,24.2511,10,0.662421
10.2864,0.6625,13.8473,24.2513,10,0.662422
10.4070,0.6625,13.8474,24.2514,10,0.662423
10.5276,0.6625,13.8468,24.2484,11,0.662405
10.6482,0.6625,13.8469,24.2486,11,0.662407
10.7688,0.6625,13.8469,24.2488,11,0.662408
10.8894,0.6625,13.8469,24.2490,11,0.662409
11.0101,0.6625,13.8470,24.2492,11,0.662410
11.1307,0.6625,13.8470,24.2494,11,0.662411
11.2513,0.6625,13.8470,24.2496,11,0.662412
11.3719,0.6625,13.8471,24.2498,11,0.662413
11.4925,0.6625,13.8471,24.2500,11,0.662414
11.6131,0.6625,13.8466,24.2469,12,0.662397
11.7337,0.6625,13.8466,24.2472,12,0.662398
11.8543,0.6625,13.8466,24.2474,12,0.662399
11.9749,0.6625,13.8467,24.2475,12,0.662401
12.0955,0.6625,13.8467,24.2477,12,0.662402
12.2161,0.6625,13.8467,24.2479,12,0.662403
12.3367,0.6625,13.8468,24.2481,12,0.662404
12.4573,0.6625,13.8468,24.2483,12,0.662405
12.5779,0.6625,13.8463,24.2453,13,0.662387
12.6985,0.6625,13.8463,24.2455,13,0.662389
12.8191,0.6625,13.8463,24.2457,13,0.662390
12.9397,0.6625,13.8464,24.2459,13,0.662391
13.0603,0.6625,13.8464,24.2461,13,0.662392
13.1809,0.6625,13.8464,24.2463,13,0.662393
13.3015,0.6625,13.8465,24.2465,13,0.662394
13.4221,0.6625,13.8465,24.2466,13,0.662395
13.5427,0.6625,13.8460,24.2436,14,0.662378
13.6633,0.6625,13.8460,24.2438,14,0.662379
13.7839,0.6625,13.8460,24.2440,14,0.662380
13.9045,0.6625,13.8461,24.2442,14,0.662381
14.0251,0.6625,13.8461,24.2444,14,0.662382
14.1457,0.6625,13.8462,24.2446,14,0.662383
14.2663,0.6625,13.8462,24.2448,14,0.662385
14.3869,0.6625,13.8462,24.2450,14,0.662386
14.5075,0.6625,13.8457,24.2419,15,0.662368
14.6281,0.6625,13.8457,24.2421,15,0.662369
14.7487,0.6625,13.8457,24.2423,15,0.662370
14.8693,0.6625,13.8458,24.2425,15,0.662372
14.9899,0.6625,13.8458,24.2427,15,0.662373
15.1106,0.6625,13.8459,24.2429,15,0.662374
15.2312,0.6625,13.8459,24.2431,15,0.662375
15.3518,0.6625,13.8459,24.2433,15,0.662376
15.4724,0.6625,13.8460,24.2435,15,0.662377
15.5930,0.6625,13.8454,24.2405,16,0.662360
15.7136,0.6625,13.8454,24.2407,16,0.662361
15.8342,0.6625,13.8455,24.2409,16,0.662362
15.9548,0.6625,13.8455,24.2411,16,0.662363
16.0754,0.6625,13.8456,24.2413,16,0.662364
16.1960,0.6625,13.8456,24.2415,16,0.662365
16.3166,0.6625,13.8456,24.2417,16,0.662366
16.4372,0.6625,13.8457,24.2418,16,0.662367
16.5578,0.6625,13.8451,24.2388,17,0.662350
16.6784,0.6625,13.8451,24.2390,17,0.662351
16.7990,0.6625,13.8452,24.2392,17,0.662352
16.9196,0.6625,13.8452,24.2394,17,0.662353
17.0402,0.6625,13.8453,24.2396,17,0.662355
17.1608,0.6625,13.8453,24.2398,17,0.662356
17.2814,0.6625,13.8453,24.2400,17,0.662357
17.4020,0.6625,13.8454,24.2402,17,0.662358
17.5226,0.6625,13.8448,24.2371,18,0.662340
17.6432,0.6625,13.8449,24.2373,18,0.662341
17.7638,0.6625,13.8449,24.2375,18,0.662343
17.8844,0.6625,13.8449,24.2377,18,0.662344
18.0050,0.6625,13.8450,24.2379,18,0.662345
18.1256,0.6625,13.8450,24.2381,18,0.662346
18.2462,0.6625,13.8450,24.2383,18,0.662347
18.3668,0.6625,13.8451,24.2385,18,0.662348
18.4874,0.6625,13.8451,24.2387,18,0.662349
18.6080,0.6625,13.8446,24.2357,19,0.662332
18.7286,0.6625,13.8446,24.2359,19,0.662333
18.8492,0.6625,13.8446,24.2361,19,0.662334
18.9698,0.6625,13.8447,24.2363,19,0.662335
19.0905,0.6625,13.8447,24.2365,19,0.662336
19.2111,0.6625,13.8447,24.2367,19,0.662338
19.3317,0.6625,13.8448,24.2368,19,0.662339
19.4523,0.6625,13.8448,24.2370,19,0.662340
19.5729,0.6625,13.8443,24.2340,20,0.662322
19.6935,0.6625,13.8443,24.2342,20,0.662323
19.8141,0.6625,13.8443,24.2344,20,0.662325
19.9347,0.6625,13.8444,24.2346,20,0.662326
20.0553,0.6625,13.8444,24.2348,20,0.662327
20.1759,0.6625,13.8444,24.2350,20,0.662328
20.2965,0.6625,13.8445,24.2352,20,0.662329
20.4171,0.6625,13.8445,24.2354,20,0.662330
20.5377,0.6625,13.8440,24.2323,21,0.662313
20.6583,0.6625,13.8440,24.2325,21,0.662314
20.7789,0.6625,13.8440,24.2327,21,0.662315
20.8995,0.6625,13.8441,24.2329,21,0.662316
21.0201,0.6625,13.8441,24.2331,21,0.662317
21.1407,0.6625,13.8441,24.2333,21,0.662318
21.2613,0.6625,13.8442,24.2335,21,0.662319
21.3819,0.6625,13.8442,24.2337,21,0.662320
21.5025,0.6625,13.8437,24.2307,22,0.662303
21.6231,0.6625,13.8437,24.2309,22,0.662304
21.7437,0.6625,13.8437,24.2311,22,0.662305
21.8643,0.6625,13.8438,24.2313,22,0.662306
21.9849,0.6625,13.8438,24.2315,22,0.662307
22.1055,0.6625,13.8438,24.2317,22,0.662309
22.2261,0.6625,13.8439,24.2319,22,0.662310
22.3467,0.6625,13.8439,24.2320,22,0.662311
22.4673,0.6625,13.8439,24.2322,22,0.662312
22.5879,0.6625,13.8434,24.2292,23,0.662294
22.7085,0.6625,13.8434,24.2294,23,0.662296
22.8291,0.6625,13.8435,24.2296,23,0.662297
22.9497,0.6625,13.8435,24.2298,23,0.662298
23.0704,0.6625,13.8435,24.2300,23,0.662299
23.1910,0.6625,13.8436,24.2302,23,0.662300
23.3116,0.6625,13.8436,24.2304,23,0.662301
23.4322,0.6625,13.8436,24.2306,23,0.662302
23.5528,0.6625,13.8431,24.2276,24,0.662285
23.6734,0.6625,13.8431,24.2278,24,0.662286
23.7940,0.6625,13.8432,24.2279,24,0.662287
23.9146,0.6625,13.8432,24.2281,24,0.662288
24.0352,0.6625,13.8432,24.2283,24,0.662289
24.1558,0.6625,13.8433,24.2285,24,0.662290
24.2764,0.6625,13.8433,24.2287,24,0.662292
24.3970,0.6625,13.8433,24.2289,24,0.662293
24.5176,0.6625,13.8428,24.2259,25,0.662275
24.6382,0.6625,13.8428,24.2261,25,0.662276
24.7588,0.6625,13.8429,24.2263,25,0.662277
24.8794,0.6625,13.8429,24.2265,25,0.662279
25.0000,0.6625,13.8429,24.2267,25,0.662280
1.0000,0.6650,13.9263,24.6963,1,0.664966
1.1206,0.6650,13.9263,24.6965,1,0.664967
1.2412,0.6650,13.9264,24.6966,1,0.664967
1.3618,0.6650,13.9264,24.6967,1,0.664968
1.4824,0.6650,13.9264,24.6968,1,0.664969
1.6030,0.6650,13.9259,24.6938,2,0.664952
1.7236,0.6650,13.9259,24.6941,2,0.664953
1.8442,0.6650,13.9260,24.6943,2,0.664955
1.9648,0.6650,13.9260,24.6946,2,0.664956
2.0854,0.6650,13.9260,24.6948,2,0.664957
2.2060,0.6650,13.9261,24.6949,2,0.664958
2.3266,0.6650,13.9261,24.6951,2,0.664959
2.4472,0.6650,13.9261,24.6952,2,0.664960
2.5678,0.6650,13.9256,24.6921,3,0.664942
2.6884,0.6650,13.9256,24.6924,3,0.664944
2.8090,0.6650,13.9257,24.6926,3,0.664945
2.9296,0.6650,13.9257,24.6928,3,0.664946
3.0503,0.6650,13.9257,24.6930,3,0.664947
3.1709,0.6650,13.9258,24.6932,3,0.664948
3.2915,0.6650,13.9258,24.6934,3,0.664949
3.4121,0.6650,13.9258,24.6936,3,0.664950
3.5327,0.6650,13.9253,24.6904,4,0.664933
3.6533,0.6650,13.9253,24.6907,4,0.664934
3.7739,0.6650,13.9254,24.6909,4,0.664935
3.8945,0.6650,13.9254,24.6911,4,0.664936
4.0151,0.6650,13.9254,24.6913,4,0.664938
4.1357,0.6650,13.9255,24.6915,4,0.664939
4.2563,0.6650,13.9255,24.6917,4,0.664940
4.3769,0.6650,13.9255,24.6919,4,0.664941
4.4975,0.6650,13.9256,24.6920,4,0.664942
4.6181,0.6650,13.9250,24.6890,5,0.664924
4.7387,0.6650,13.9251,24.6892,5,0.664926
4.8593,0.6650,13.9251,24.6894,5,0.664927
4.9799,0.6650,13.9251,24.6896,5,0.664928
5.1005,0.6650,13.9252,24.6898,5,0.664929
5.2211,0.6650,13.9252,24.6900,5,0.664930
5.3417,0.6650,13.9252,24.6902,5,0.664931
5.4623,0.6650,13.9253,24.6904,5,0.664932
5.5829,0.6650,13.9247,24.6873,6,0.664915
5.7035,0.6650,13.9248,24.6875,6,0.664916
5.8241,0.6650,13.9248,24.6877,6,0.664917
5.9447,0.6650,13.9248,24.6879,6,0.664918
6.0653,0.6650,13.9249,24.6881,6,0.664919
6.1859,0.6650,13.9249,24.6883,6,0.664920
6.3065,0.6650,13.9249,24.6885,6,0.664921
6.4271,0.6650,13.9250,24.6887,6,0.664922
6.5477,0.6650,13.9244,24.6855,7,0.664905
6.6683,0.6650,13.9245,24.6858,7,0.664906
6.7889,0.6650,13.9245,24.6860,7,0.664907
6.9095,0.6650,13.9245,24.6862,7,0.664909
7.0302,0.6650,13.9246,24.6864,7,0.664910
7.1508,0.6650,13.9246,24.6866,7,0.664911
7.2714,0.6650,13.9246,24.6868,7,0.664912
7.3920,0.6650,13.9247,24.6870,7,0.664913
7.5126,0.6650,13.9241,24.6838,8,0.664895
7.6332,0.6650,13.9242,24.6841,8,0.664896
7.7538,0.6650,13.9242,24.6843,8,0.664898
7.8744,0.6650,13.9242,24.6845,8,0.664899
7.9950,0.6650,13.9243,24.6847,8,0.664900
8.1156,0.6650,13.9243,24.6849,8,0.664901
8.2362,0.6650,13.9243,24.6851,8,0.664902
8.3568,0.6650,13.9244,24.6853,8,0.664903
8.4774,0.6650,13.9244,24.6854,8,0.664904
8.5980,0.6650,13.9239,24.6823,9,0.664887
8.7186,0.6650,13.9239,24.6826,9,0.664888
8.8392,0.6650,13.9239,24.6828,9,0.664889
8.9598,0.6650,13.9240,24.6830,9,0.664890
9.0804,0.6650,13.9240,24.6832,9,0.664891
9.2010,0.6650,13.9240,24.6834,9,0.664893
9.3216,0.6650,13.9241,24.6835,9,0.664894
9.4422,0.6650,13.9241,24.6837,9,0.664895
9.5628,0.6650,13.9236,24.6806,10,0.664877
9.6834,0.6650,13.9236,24.6808,10,0.664878
9.8040,0.6650,13.9236,24.6810,10,0.664879
9.9246,0.6650,13.9237,24.6813,10,0.664881
10.0452,0.6650,13.9237,24.6815,10,0.664882
10.1658,0.6650,13.9237,24.6816,10,0.664883
10.2864,0.6650,13.9238,24.6818,10,0.664884
10.4070,0.6650,13.9238,24.6820,10,0.664885
10.5276,0.6650,13.9233,24.6789,11,0.664867
10.6482,0.6650,13.9233,24.6791,11,0.664869
10.7688,0.6650,13.9233,24.6793,11,0.664870
10.8894,0.6650,13.9234,24.6795,11,0.664871
11.0101,0.6650,13.9234,24.6797,11,0.664872
11.1307,0.6650,13.9234,24.6799,11,0.664873
11.2513,0.6650,13.9235,24.6801,11,0.664874
11.3719,0.6650,13.9235,24.6803,11,0.664875
11.4925,0.6650,13.9235,24.6805,11,0.664876
11.6131,0.6650,13.9230,24.6774,12,0.664859
11.7337,0.6650,13.9230,24.6776,12,0.664860
11.8543,0.6650,13.9231,24.6778,12,0.664861
11.9749,0.6650,13.9231,24.6780,12,0.664862
12.0955,0.6650,13.9231,24.6782,12,0.664864
12.2161,0.6650,13.9232,24.6784,12,0.664865
12.3367,0.6650,13.9232,24.6786,12,0.664866
12.4573,0.6650,13.9232,24.6788,12,0.664867
12.5779,0.6650,13.9227,24.6757,13,0.664849
12.6985,0.6650,13.9227,24.6759,13,0.664850
12.8191,0.6650,13.9228,24.6761,13,0.664852
12.9397,0.6650,13.9228,24.6763,13,0.664853
13.0603,0.6650,13.9228,24.6765,13,0.664854
13.1809,0.6650,13.9229,24.6767,13,0.664855
13.3015,0.6650,13.9229,24.6769,13,0.664856
13.4221,0.6650,13.9229,24.6771,13,0.664857
13.5427,0.6650,13.9224,24.6740,14,0.664840
13.6633,0.6650,13.9224,24.6742,14,0.664841
13.7839,0.6650,13.9225,24.6744,14,0.664842
13.9045,0.6650,13.9225,24.6746,14,0.664843
14.0251,0.6650,13.9225,24.6748,14,0.664844
14.1457,0.6650,13.9226,24.6750,14,0.664845
14.2663,0.6650,13.9226,24.6752,14,0.664846
14.3869,0.6650,13.9226,24.6754,14,0.664847
14.5075,0.6650,13.9221,24.6723,15,0.664830
14.6281,0.6650,13.9221,24.6725,15,0.664831
14.7487,0.6650,13.9222,24.6727,15,0.664832
14.8693,0.6650,13.9222,24.6729,15,0.664833
14.9899,0.6650,13.9222,24.6731,15,0.664835
15.1106,0.6650,13.9223,24.6733,15,0.664836
15.2312,0.6650,13.9223,24.6735,15,0.664837
15.3518,0.6650,13.9223,24.6737,15,0.664838
15.4724,0.6650,13.9224,24.6739,15,0.664839
15.5930,0.6650,13.9218,24.6708,16,0.664821
15.7136,0.6650,13.9219,24.6710,16,0.664823
15.8342,0.6650,13.9219,24.6712,16,0.664824
15.9548,0.6650,13.9219,24.6714,16,0.664825
16.0754,0.6650,13.9220,24.6716,16,0.664826
16.1960,0.6650,13.9220,24.6718,16,0.664827
16.3166,0.6650,13.9220,24.6720,16,0.664828
16.4372,0.6650,13.9221,24.6722,16,0.664829
16.5578,0.6650,13.9215,24.6691,17,0.664812
16.6784,0.6650,13.9216,24.6693,17,0.664813
16.7990,0.6650,13.9216,24.6695,17,0.664814
16.9196,0.6650,13.9216,24.6697,17,0.664815
17.0402,0.6650,13.9217,24.6699,17,0.664816
17.1608,0.6650,13.9217,24.6701,17,0.664817
17.2814,0.6650,13.9217,24.6703,17,0.664819
17.4020,0.6650,13.9218,24.6705,17,0.664820
17.5226,0.6650,13.9212,24.6673,18,0.664802
17.6432,0.6650,13.9213,24.6675,18,0.664803
17.7638,0.6650,13.9213,24.6678,18,0.664804
17.8844,0.6650,13.9213,24.6680,18,0.664805
18.0050,0.6650,13.9214,24.6682,18,0.664807
18.1256,0.6650,13.9214,24.6684,18,0.664808
18.2462,0.6650,13.9214,24.6686,18,0.664809
18.3668,0.6650,13.9215,24.6687,18,0.664810
18.4874,0.6650,13.9215,24.6689,18,0.664811
18.6080,0.6650,13.9210,24.6658,19,0.664793
18.7286,0.6650,13.9210,24.6660,19,0.664795
18.8492,0.6650,13.9210,24.6662,19,0.664796
18.9698,0.6650,13.9211,24.6664,19,0.664797
19.0905,0.6650,13.9211,24.6666,19,0.664798
19.2111,0.6650,13.9211,24.6668,19,0.664799
19.3317,0.6650,13.9212,24.6670,19,0.664800
19.4523,0.6650,13.9212,24.6672,19,0.664801
19.5729,0.6650,13.9207,24.6641,20,0.664784
19.6935,0.6650,13.9207,24.6643,20,0.664785
19.8141,0.6650,13.9207,24.6645,20,0.664786
19.9347,0.6650,13.9208,24.6647,20,0.664787
20.0553,0.6650,13.9208,24.6649,20,0.664788
20.1759,0.6650,13.9208,24.6651,20,0.664790
20.2965,0.6650,13.9209,24.6653,20,0.664791
20.4171,0.6650,13.9209,24.6655,20,0.664792
20.5377,0.6650,13.9204,24.6624,21,0.664774
20.6583,0.6650,13.9204,24.6626,21,0.664775
20.7789,0.6650,13.9204,24.6628,21,0.664776
20.8995,0.6650,13.9205,24.6630,21,0.664778
21.0201,0.6650,13.9205,24.6632,21,0.664779
21.1407,0.6650,13.9205,24.6634,21,0.664780
21.2613,0.6650,13.9206,24.6636,21,0.664781
21.3819,0.6650,13.9206,24.6638,21,0.664782
21.5025,0.6650,13.9201,24.6607,22,0.664764
21.6231,0.6650,13.9201,24.6609,22,0.664766
21.7437,0.6650,13.9201,24.6611,22,0.664767
21.8643,0.6650,13.9202,24.6613,22,0.664768
21.9849,0.6650,13.9202,24.6615,22,0.664769
22.1055,0.6650,13.9202,24.6617,22,0.664770
22.2261,0.6650,13.9203,24.6619,22,0.664771
22.3467,0.6650,13.9203,24.6621,22,0.664772
22.4673,0.6650,13.9203,24.6623,22,0.664773
22.5879,0.6650,13.9198,24.6592,23,0.664756
22.7085,0.6650,13.9198,24.6594,23,0.664757
22.8291,0.6650,13.9199,24.6596,23,0.664758
22.9497,0.6650,13.9199,24.6598,23,0.664759
23.0704,0.6650,13.9199,24.6600,23,0.664760
23.1910,0.6650,13.9200,24.6602,23,0.664762
23.3116,0.6650,13.9200,24.6604,23,0.664763
23.4322,0.6650,13.9200,24.6606,23,0.664764
23.5528,0.6650,13.9195,24.6575,24,0.664746
23.6734,0.6650,13.9195,24.6577,24,0.664747
23.7940,0.6650,13.9196,24.6579,24,0.664749
23.9146,0.6650,13.9196,24.6581,24,0.664750
24.0352,0.6650,13.9196,24.6583,24,0.664751
24.1558,0.6650,13.9197,24.6585,24,0.664752
24.2764,0.6650,13.9197,24.6587,24,0.664753
24.3970,0.6650,13.9197,24.6589,24,0.664754
24.5176,0.6650,13.9192,24.6558,25,0.664737
24.6382,0.6650,13.9192,24.6560,25,0.664738
24.7588,0.6650,13.9193,24.6562,25,0.664739
24.8794,0.6650,13.9193,24.6564,25,0.664740
25.0000,0.6650,13.9193,24.6566,25,0.664741
1.0000,0.6674,14.0032,25.1375,1,0.667428
1.1206,0.6674,14.0033,25.1377,1,0.667429
1.2412,0.6674,14.0033,25.1378,1,0.667430
1.3618,0.6674,14.0033,25.1380,1,0.667430
1.4824,0.6674,14.0033,25.1381,1,0.667431
1.6030,0.6674,14.0028,25.1350,2,0.667414
1.7236,0.6674,14.0028,25.1353,2,0.667415
1.8442,0.6674,14.0029,25.1355,2,0.667417
1.9648,0.6674,14.0029,25.1357,2,0.667418
2.0854,0.6674,14.0030,25.1359,2,0.667419
2.2060,0.6674,14.0030,25.1361,2,0.667420
2.3266,0.6674,14.0030,25.1363,2,0.667421
2.4472,0.6674,14.0030,25.1364,2,0.667422
2.5678,0.6674,14.0025,25.1332,3,0.667404
2.6884,0.6674,14.0025,25.1335,3,0.667406
2.8090,0.6674,14.0026,25.1338,3,0.667407
2.9296,0.6674,14.0026,25.1340,3,0.667408
3.0503,0.6674,14.0026,25.1342,3,0.667409
3.1709,0.6674,14.0027,25.1344,3,0.667411
3.2915,0.6674,14.0027,25.1346,3,0.667412
3.4121,0.6674,14.0027,25.1347,3,0.667412
3.5327,0.6674,14.0022,25.1315,4,0.667395
3.6533,0.6674,14.0022,25.1318,4,0.667396
3.7739,0.6674,14.0023,25.1320,4,0.667397
3.8945,0.6674,14.0023,25.1322,4,0.667399
4.0151,0.6674,14.0023,25.1324,4,0.667400
4.1357,0.6674,14.0024,25.1326,4,0.667401
4.2563,0.6674,14.0024,25.1328,4,0.667402
4.3769,0.6674,14.0024,25.1330,4,0.667403
4.4975,0.6674,14.0025,25.1332,4,0.667404
4.6181,0.6674,14.0019,25.1300,5,0.667386
4.7387,0.6674,14.0020,25.1302,5,0.667388
4.8593,0.6674,14.0020,25.1305,5,0.667389
4.9799,0.6674,14.0020,25.1307,5,0.667390
5.1005,0.6674,14.0021,25.1309,5,0.667391
5.2211,0.6674,14.0021,25.1311,5,0.667392
5.3417,0.6674,14.0021,25.1312,5,0.667393
5.4623,0.6674,14.0022,25.1314,5,0.667394
5.5829,0.6674,14.0016,25.1282,6,0.667377
5.7035,0.6674,14.0017,25.1285,6,0.667378
5.8241,0.6674,14.0017,25.1287,6,0.667379
5.9447,0.6674,14.0017,25.1289,6,0.667380
6.0653,0.6674,14.0018,25.1291,6,0.667381
6.1859,0.6674,14.0018,25.1293,6,0.667383
6.3065,0.6674,14.0018,25.1295,6,0.667384
6.4271,0.6674,14.0019,25.1297,6,0.667385
6.5477,0.6674,14.0013,25.1265,7,0.667367
6.6683,0.6674,14.0014,25.1267,7,0.667368
